originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
OML,1.1,-169.491049469668,-194.680507421781,-205.901255588776,-188.340954979949,-226.559484721638,-193.004695279797,-172.530842043545,-175.118398976273
OML,1.1,-160.083345232966,-181.237923886391,-200.114342974244,-180.328804614711,-217.231323707574,-190.570768894254,-160.79737529053,-161.092082533458
OML,1.1,-155.603397522687,-197.81043643484,-214.142458973478,-176.967205385683,-243.085173988039,-205.133788481825,-166.353523247331,-274.412980854964
OML,1.1,-163.534139503117,-182.619537360585,-201.566239663273,-187.181839409803,-224.71682403148,-198.690049361029,-162.27307523452,-174.394940748203
OML,1.1,-161.667924294401,-198.14588482227,-242.362671530187,-180.250303859717,-253.675765209448,-213.579981776723,-175.161783125983,-161.667965643455
OML,1.1,-158.310845518699,-176.593583987089,-210.028299165051,-182.890912814397,-229.318397049763,-191.897223245341,-178.383515811952,-218.84206037481
OML,1.1,-153.343802232548,-159.655187244838,-225.77796568238,-160.564019186457,-227.935780374561,-163.868346586618,-167.678314332964,-166.518397198145
OML,1.1,-169.059548583965,-215.549557989998,-231.868138329032,-193.678342019505,-267.121415643728,-227.245840780146,-184.543331802344,-170.833626515557
OML,1.1,-183.453110437438,-209.770806805149,-220.871913824855,-195.153442088222,-232.740067448529,-235.277592567067,-183.733643700191,-184.753105143915
OML,1.2,-157.395313216937,-191.887185876528,-189.969104301697,-169.302088186,-203.855112695602,-194.454419478862,-157.029412904918,-161.754632896308
OML,1.2,-159.489355381018,-190.485175608783,-230.574282544934,-167.036510808079,-265.713242343577,-205.468775732793,-170.993893184213,-177.528643433927
OML,1.2,-178.473422899799,-218.609697796831,-206.208679107536,-192.759604737208,-234.254250140942,-216.92848954241,-182.956848504547,-176.038517550635
OML,1.2,-150.705865286269,-189.376499672496,-199.166013959855,-172.686229829443,-255.665621452862,-198.918682774742,-157.252001251176,-153.970525715954
OML,1.2,-159.14597368113,-193.766091614724,-225.73070824206,-176.082142923365,-245.855024068014,-197.630569372801,-168.327571158755,-158.660939649519
OML,1.2,-169.208226131938,-181.320042649945,-205.103979010108,-178.970935350075,-225.871028614165,-180.924035060227,-169.88429537533,-176.113411514499
OML,1.2,-166.880279451797,-201.089387835355,-213.929237566883,-188.185393074687,-230.397996075993,-208.421444137066,-177.49680592207,-174.104235058753
OML,1.2,-171.440716383776,-210.92179565411,-219.16603298633,-170.675957416484,-244.16348411806,-214.871356867179,-171.020263990488,-169.559991906534
OML,1.2,-151.811723664807,-177.402728182763,-197.256004245549,-180.047837601265,-226.464275095774,-199.715434908176,-151.344993425203,-160.402332178997
OML,1.2,-150.149533292381,-192.128236603591,-200.219836704475,-169.196929342885,-219.608862151363,-197.799398212395,-157.623867826236,-151.115247456106
OML,1.2,-181.010838794474,-209.921177025796,-210.160462242754,-184.590753151258,-281.358822038853,-216.271963780001,-183.975217870822,-209.957144960707
OML,1.2,-200.551345457832,-240.098714813383,-227.736116668677,-220.922278924816,-235.723892453348,-237.806652270346,-203.444619881579,-205.436484523229
OML,1.2,-161.764069177403,-188.275088627888,-203.274881136025,-171.753128992906,-232.006244568173,-201.033840857238,-168.900165107537,-294.562019866861
OML,1.2,-168.039355561396,-180.789042896083,-204.324282907702,-177.844548261203,-215.915659734544,-196.958061958205,-170.352900663854,-167.913647010765
OML,1.2,-151.22745929452,-174.614025816075,-203.013238098427,-170.297743270802,-218.777765235073,-181.111971278672,-152.486725346174,-154.44745138329
OML,1.2,-137.597099193704,-200.142131533203,-233.549933350982,-166.160785777389,-271.238464223404,-230.418193143711,-146.718422220239,-142.045576834805
OML,1.2,-164.970702364638,-179.15730048309,-212.668478361083,-185.118962035012,-241.25158274255,-195.755314669929,-171.368433984991,-205.608353286156
OML,1.2,-188.250234840001,-207.712448863078,-202.691702649322,-198.521220324765,-229.372965646924,-251.776985216775,-185.930721307144,-196.271348323062
OML,1.2,-190.462242367157,-203.109893844119,-210.078981055255,-207.228545029349,-256.174877874889,-227.082538728995,-193.024867387261,-192.346645130955
OML,1.2,-167.101800345249,-185.480450647815,-215.048117861893,-186.00297726118,-244.991752496772,-203.635670514602,-168.751130143531,-166.966341852964
OML,1.2,-181.869150233948,-230.736068707372,-235.496516802762,-192.791025405131,-247.190837103717,-228.046467385806,-204.890461449155,-179.711200920229
OML,1.2,-164.618191634986,-216.502371179962,-207.411702223237,-192.858508456858,-248.002053922717,-244.620647600853,-174.593221636979,-191.679969899814
OML,1.2,-167.973424761519,-198.868835301399,-213.172776698371,-173.142115099107,-276.039705441186,-192.244086435128,-172.672846997437,-239.961653427447
OML,1.2,-166.178399023746,-203.918638869969,-218.616156525262,-175.624505997748,-232.997425279887,-196.914261668649,-167.606035648954,-220.219021063072
OML,1.2,-139.456066724105,-185.568785145884,-198.251680543518,-185.91770668678,-211.24555229289,-189.546854470827,-147.480024706968,-154.420073582905
OML,1.2,-167.961429072817,-192.203540190709,-209.834565992441,-188.55406351145,-234.328976842967,-207.7009290637,-171.727834266546,-226.259525356764
OML,1.2,-180.435361283931,-239.689513095701,-211.683251078835,-188.708821249397,-257.687166916322,-221.708875925281,-180.764747655747,-184.626278064039
OML,1.2,-166.146871688784,-190.615933660976,-203.620502023024,-187.037040738815,-241.866367659302,-263.951769483354,-168.444484373338,-166.451512280153
OML,1.2,-167.388455428614,-185.268237739406,-230.76573683782,-174.711061485658,-248.461420471232,-187.45954887957,-178.355570854012,-193.5532562951
OML,1.2,-157.534357304654,-182.816600551704,-215.647108321553,-166.284047120598,-228.498090143915,-181.676668536008,-164.001038984332,-164.156921812972
OML,1.2,-163.832015350889,-207.737859168094,-201.572649040064,-184.468958050579,-237.690833844889,-221.761535942991,-170.034458216604,-164.498079492973
OML,1.2,-182.488883155593,-294.285576236715,-202.814206908448,-209.83671626561,-247.487426895421,-248.043260323645,-186.348957248288,-272.75504514262
OML,1.2,-155.920648359627,-191.25151970445,-190.932459785837,-186.310728499755,-232.183226021401,-203.30547694115,-166.62971483076,-187.493524732326
OML,1.2,-159.63802311207,-191.949613594203,-217.315603076448,-182.763340272554,-258.324603146534,-256.658752977551,-167.904180334472,-194.71481660654
OML,1.2,-176.00434362427,-203.037942007281,-224.598379109962,-182.59175095893,-233.852583174968,-207.208331199159,-181.685318564261,-200.271218052668
OML,1.2,-166.865683458258,-198.686515318378,-212.035241506044,-181.766312612261,-259.768582074584,-212.308821399997,-161.910044694323,-164.103498474584
OML,1.2,-172.808146569863,-182.622568157179,-215.790338397079,-184.749535145992,-234.740407857955,-185.310237115889,-174.957331145437,-229.966947526878
OML,1.2,-151.777381721162,-181.399104098143,-211.373199591708,-172.878688394526,-238.160585774582,-195.285885430117,-154.464325967973,-153.483097425458
OML,1.2,-146.947547507739,-176.386964010411,-204.703992081981,-165.441391073414,-228.878268066531,-187.291807615606,-150.571027843811,-307.090245888207
OML,1.2,-154.683172461329,-192.812503229165,-206.360382017726,-176.784605752009,-226.877514543356,-192.294348342575,-164.373809002768,-155.758464627913
OML,1.2,-163.147814463194,-269.899916417486,-238.74746476114,-175.107199434681,-275.227259191081,-228.703989273444,-180.295751467895,-246.714803602159
OML,1.2,-180.625638818196,-237.612283644402,-222.146582395563,-209.918748320421,-315.994048811244,-248.616179478691,-186.282665315775,-204.487455612468
OML,1.2,-178.506605632715,-205.946616146699,-219.657114050458,-188.224579963057,-242.011445906585,-212.666836491302,-187.287976349642,-176.600173958322
OML,1.2,-152.626369228839,-180.817678865749,-210.493610063742,-176.030992866343,-241.259924338791,-205.331409723506,-154.656352145837,-183.610557068123
OML,1.2,-177.8439492728,-200.120773785843,-212.014054588393,-215.103210390309,-230.746167658189,-219.694951956085,-177.435643401392,-196.321278778682
OML,1.2,-170.002750145958,-199.360982659466,-205.255678926421,-191.930983411648,-219.113939774833,-233.57352897587,-173.027357902934,-185.651933868967
OML,1.2,-199.168027609236,-243.635382476311,-226.920671136983,-193.106974550066,-251.933485778291,-257.738962387519,-202.037387287003,-199.770380705551
OML,1.2,-155.448837318847,-188.667066148027,-215.553787303803,-173.070205095517,-242.04350869556,-190.306110352814,-162.65602176457,-159.213561535357
OML,1.2,-174.455455939756,-188.580474511484,-236.13429209658,-205.088914094598,-244.196682230156,-217.801862815565,-386.890384777592,-183.981405654174
OML,1.2,-169.504116645774,-185.628853808485,-202.317516941671,-169.863540548213,-217.722956167945,-179.876622247206,-173.145419897108,-265.864982599428
OML,1.3,-180.538177136178,-225.627716417923,-221.266955088189,-187.231196250008,-245.997794102567,-201.842774777534,-180.738638437845,-220.195922958352
OML,1.3,-174.382593703855,-185.842135689703,-230.558403139607,-194.227290136571,-259.660238406457,-201.678491955298,-183.911754424388,-176.299651472799
OML,1.3,-158.639983879648,-184.980568457064,-202.558277512477,-172.086468130089,-252.693839662443,-241.73270858009,-168.323972080774,-155.675640183249
OML,1.3,-165.687522017774,-219.761548981483,-215.417305704378,-183.949753098648,-246.899730199087,-245.479513657109,-173.496967585892,-178.576152527151
OML,1.3,-174.260776752095,-200.291445405715,-205.616446955658,-187.101239004694,-228.521721783665,-200.632568928262,-179.440200590416,-177.856044936815
OML,1.3,-158.147235600217,-186.849530234221,-221.376834335542,-184.613645230774,-241.284847996613,-204.409465239049,-156.242164139326,-196.608088655885
OML,1.3,-175.205119153867,-192.570284290501,-212.844082061921,-186.505253771877,-231.682009527839,-214.449866483563,-184.063562223748,-373.783879368004
OML,1.3,-175.614324840441,-205.970349900297,-214.812837493637,-197.512022385063,-245.931592245485,-199.376207918514,-180.286985556799,-175.534289850678
OML,1.3,-157.278188187743,-207.724947139774,-199.189389300982,-195.474060274199,-225.59877262621,-238.52447184073,-166.248687607214,-168.074390504254
OML,1.3,-187.322535654086,-203.93480328214,-208.31954916901,-207.083822497479,-229.133354048576,-252.916900600018,-196.743383100983,-180.524021786041
OML,1.3,-179.759945796579,-224.609057141199,-224.927016528517,-193.466526494609,-262.854467196377,-216.641347138317,-195.181811893543,-184.987096199548
OML,1.3,-185.266835400237,-201.778098861116,-220.665496078161,-194.954469824057,-242.375109174501,-216.953943053853,-195.4590630898,-208.799498492743
OML,1.3,-164.026781941295,-206.613954393287,-226.554463410783,-177.744105324935,-260.396941490042,-211.898256874697,-169.570508117937,-213.947874660858
OML,1.3,-176.099317829163,-192.594083572944,-222.702937363678,-178.034732810474,-231.981813796582,-195.63188037619,-177.398997669467,-175.539216927183
OML,1.3,-144.006647008368,-163.757248585816,-202.837124925236,-167.656871166775,-220.534965408662,-174.977091851954,-147.129904637867,-234.281915782532
OML,1.3,-163.835708393819,-224.180824679994,-212.570516695617,-183.282823469863,-240.403475974984,-224.476143713568,-167.99033539965,-167.515635812613
OML,1.3,-166.296717817396,-228.15505166724,-218.885155511009,-173.469328114806,-246.629266881128,-227.080309496205,-172.081331622405,-246.13287405561
OML,1.3,-165.266359624469,-198.558823498767,-203.037051098621,-178.932662719507,-225.154416394361,-197.133701083311,-171.470602325381,-382.354181743902
OML,1.3,-172.710184212339,-240.573541744591,-213.526815412028,-190.855729181329,-234.52406353873,-243.136649557207,-177.987393889177,-226.542292272407
OML,1.3,-179.684566757021,-237.728511034708,-221.469120769776,-181.378353020462,-253.44297951151,-214.327569580563,-176.851688996349,-196.065315735211
OML,1.3,-178.140532212777,-195.92696246337,-210.688494933804,-191.629620195686,-224.231048697672,-214.553540708054,-179.464415947868,-243.31784863563
OML,1.3,-164.025707778041,-202.550735131081,-204.426356664961,-174.842767216222,-231.531261719325,-214.552368380509,-163.084677178776,-204.544286303405
OML,1.3,-183.880937675158,-222.626704028855,-219.150470588707,-196.987445693305,-238.175165660596,-219.812311095042,-190.992221523134,-187.775587523617
OML,1.3,-155.353997727622,-182.098833247679,-211.766341296435,-191.128772923523,-239.406269788324,-235.921965085978,-161.662178292965,-205.973325580564
OML,1.3,-180.672348499455,-193.423018920251,-204.668116163314,-203.365420912795,-239.936459436928,-209.98437909192,-180.171634980481,-258.702041059564
OML,1.3,-156.326892345669,-198.27646096462,-204.398066398938,-172.966774968101,-225.581522225902,-205.943322544783,-160.308077438638,-163.04387988878
OML,1.3,-166.033517913903,-218.891846451333,-202.413737788142,-180.12146275444,-259.835438311161,-226.637918450901,-162.863448908784,-169.171473956849
OML,1.3,-164.794719928609,-187.870259953811,-209.10641202773,-179.420924073688,-237.015184584511,-200.162612012918,-168.855923192413,-162.827708418148
OML,1.3,-154.68428031374,-188.969316952066,-210.459533076119,-170.752098678495,-238.650098445474,-173.851889608615,-172.371537856566,-155.446857688056
OML,1.3,-171.903231534761,-191.846166785092,-213.31122432079,-197.435633608054,-227.457798774016,-215.689431873614,-177.735488386871,-197.097611193772
OML,1.3,-173.538104722813,-212.582976915435,-227.344280159771,-187.150474207686,-260.085852993439,-217.023543497329,-182.590333009288,-173.386687961161
OML,1.3,-163.137133873033,-210.588429696323,-201.942761248327,-179.477668596159,-216.79796126957,-221.577160622765,-166.96926617472,-163.265973492659
OML,1.3,-141.432843726933,-171.301798228071,-200.821316816313,-166.941779169508,-253.979560701933,-200.210333116562,-155.137586897545,-140.404674122337
OML,1.3,-159.834774961698,-197.71608787198,-193.903426554866,-181.069681992598,-223.506951512943,-205.167784289313,-164.627785510804,-157.799523120853
OML,1.3,-140.948946276492,-145.266697220347,-200.417077881827,-182.318582762148,-210.914301452924,-175.18620254411,-145.400091109807,-144.64406489273
OML,1.3,-178.521039550099,-199.374732114415,-205.520212864142,-190.345182337786,-224.082790737082,-211.017375873407,-187.418087240671,-172.696771666217
OML,1.3,-175.824827779781,-217.929208762868,-216.691605571456,-188.251000864667,-228.250667876397,-200.559705263036,-184.961239982863,-178.92415185859
OML,1.3,-182.849931478156,-238.152601355647,-261.178856691471,-205.736188150824,-253.744634617792,-241.590157843624,-220.394558135384,-195.353502183346
OML,1.3,-152.887528078099,-175.655078268435,-201.931923092032,-172.067610751769,-211.900130059547,-190.482031371417,-161.157760914669,-155.238597398825
OML,1.3,-167.177433688212,-200.740337468761,-214.888050218088,-179.040860373191,-244.801442943538,-199.159980586702,-172.789082210094,-168.346381555174
OML,1.3,-169.042212178953,-202.125639662822,-204.952040021065,-186.754156096738,-218.664015515017,-215.033051071406,-186.635866723644,-169.745423064319
OML,1.3,-175.192179306096,-215.146023535422,-223.366828661383,-157.00612007777,-238.843586712041,-196.530885925515,-174.638968425276,-222.328377810207
OML,1.3,-160.378953801244,-175.413180096103,-207.373601329627,-173.185656067647,-232.608804763579,-191.904635182159,-169.492434694138,-184.076693707338
OML,1.3,-164.710609266398,-174.652381903486,-229.818572160623,-173.693586189579,-250.510997020858,-183.84316523222,-172.423121307897,-210.70440326834
OML,1.3,-155.880610334021,-202.144326654332,-203.949751723052,-183.480850733373,-231.888825574988,-209.989661933462,-168.97558447276,-154.898869779758
OML,1.3,-161.607040903717,-213.802701901474,-205.543317343072,-176.025083493051,-257.274973406428,-196.029099551129,-163.231304531026,-162.848404574047
OML,1.3,-169.581387942328,-197.818540897697,-212.095129064125,-187.810484096351,-241.89746081932,-205.457476235595,-179.306056103651,-172.796108220604
OML,1.3,-170.891043433346,-218.974381646371,-213.705405813255,-178.32775345606,-256.665131046446,-226.633647644205,-179.031817734425,-167.302033115996
OML,1.3,-168.912002266304,-214.615254495286,-208.793004658257,-199.970206828426,-261.852234809168,-226.10328005774,-175.024957758269,-170.632119199138
OML,1.3,-165.458440610248,-203.503526097523,-212.331169567867,-190.418963996705,-235.481905606765,-237.860339155681,-169.405356366498,-254.721367477408
OML,1.4,-171.346956176208,-243.524385589961,-208.760794216385,-198.588476261601,-244.157389224217,-257.490794348139,-184.329949353215,-172.203155804311
OML,1.4,-163.667753072394,-177.195811226112,-222.4230193353,-178.255478486051,-250.541830668479,-186.970456054888,-171.860869365108,-166.9221934934
OML,1.4,-173.606976693552,-210.316456013868,-225.089848337845,-189.965205479813,-267.305507046771,-228.86739421008,-183.846410137283,-193.636977209485
OML,1.4,-177.496352475514,-189.029538281196,-226.556920819392,-185.974031238042,-268.210258103304,-188.969619031707,-180.698548042809,-233.095591058724
OML,1.4,-175.778596462586,-355.496939644476,-220.726399456054,-184.924254138619,-248.36419497018,-238.252155372615,-182.550584214938,-180.080123709766
OML,1.4,-155.781113300015,-180.190043949502,-200.592948370908,-186.062208630522,-231.675309101934,-207.835611749643,-158.147911320665,-197.821371797791
OML,1.4,-168.939082627019,-223.97260170479,-198.304669966268,-189.113857745009,-219.31346114222,-242.551593956258,-166.420346737748,-167.085851577108
OML,1.4,-176.345383502257,-216.042618757197,-206.564838797313,-202.566955376154,-223.328208783833,-246.830153085404,-178.729258576754,-179.75680126565
OML,1.4,-184.448653442312,-226.79530189251,-219.18626453121,-207.245705063421,-255.353853145591,-217.968386576847,-179.543474262577,-181.712417015743
OML,1.4,-173.386717470633,-246.484001621708,-211.650122724315,-194.321860249379,-268.114939738848,-256.844284217825,-173.0040680305,-212.308433258407
OML,1.4,-163.512372514381,-199.092862290323,-205.507520699994,-167.634107456052,-233.699797865311,-181.677168533012,-166.248545900389,-225.471791128056
OML,1.4,-154.313334858321,-191.367628180479,-208.89982144646,-169.780557536373,-229.816926304307,-227.064985493859,-160.767794200902,-194.356379558601
OML,1.4,-169.611458613915,-203.468065342918,-208.363139763918,-185.848464024257,-227.724828201525,-220.901353328108,-174.071705519435,-171.998905738128
OML,1.4,-164.236764242273,-231.635219027779,-206.641193073261,-182.940112609545,-240.597646455816,-243.026307338731,-168.581019784437,-163.99617636189
OML,1.4,-164.792086641248,-228.506190779481,-205.781419215617,-182.522043710017,-213.891044799539,-245.417689457481,-168.526036536424,-229.909381922817
OML,1.4,-167.514572645175,-195.758940465521,-202.223257560809,-198.24940797005,-246.223257518291,-200.171313820784,-170.446427273109,-237.643271907274
OML,1.4,-167.768514748606,-216.020479902996,-214.737110108856,-200.506496369337,-250.932380108645,-237.569993994521,-169.355179173296,-185.143588509028
OML,1.4,-158.148672855241,-173.580561366917,-200.53235363864,-185.334686407413,-218.776518492032,-188.673397783812,-172.625432754813,-162.218759804683
OML,1.4,-163.506079808618,-215.01979774037,-209.723740887596,-182.227753482229,-231.751295448775,-216.412472828271,-174.533131880049,-191.178651060457
OML,1.4,-169.911496193066,-189.439825110383,-206.05158613919,-184.787277766044,-223.267406351619,-195.474142333958,-189.683300242662,-169.967229512228
OML,1.4,-165.194631994182,-187.720846579426,-210.836386588817,-179.513707906312,-239.982535345693,-188.639403410857,-163.365585077894,-202.541542733919
OML,1.4,-171.674491844616,-235.935508098624,-212.949412463776,-173.697639337834,-247.948050730524,-232.19119556661,-180.142893069034,-168.738577155946
OML,1.4,-171.00324861269,-220.612632783468,-222.996491456773,-188.256619790035,-268.279649013168,-204.120598758836,-181.009395037054,-170.437570892062
OML,1.4,-159.369915261718,-199.841664085928,-205.933344630622,-188.22945687135,-218.914440312689,-203.547399354625,-166.344154542262,-163.69336773186
OML,1.4,-155.962935368862,-180.162025794721,-204.239502732817,-185.780659512027,-239.456972050432,-195.329250456886,-163.824642063893,-167.569819311842
OML,1.4,-154.077572528739,-187.155563351971,-211.929469665119,-170.500390823501,-242.788980867848,-194.676424161096,-161.00113740029,-152.575677496154
OML,1.4,-179.556198330322,-207.333986460195,-194.588653604211,-198.01280876133,-215.741493801688,-236.610058224096,-178.873652677442,-177.529026723674
OML,1.4,-178.200377064629,-219.383764776663,-220.526794804279,-206.605082801113,-246.884520657231,-246.222130641604,-182.64591731827,-208.495140385399
OML,1.4,-156.027565799636,-170.815723454383,-204.017700644895,-168.447123897867,-216.98654157467,-176.573087665818,-163.234531773986,-157.451120371941
OML,1.4,-154.010166593236,-186.01842638173,-207.457248808801,-173.327241279262,-226.962336037066,-202.964632054037,-155.187864834598,-223.559021273556
OML,1.4,-179.598751754675,-186.06017959684,-211.926555139408,-196.163718407111,-250.346351911038,-192.60791745347,-182.155190401472,-185.834558404774
OML,1.4,-180.743795839778,-209.914811146817,-220.971355929902,-173.283433890962,-260.561115379479,-185.825151493062,-183.116880345187,-221.423791487632
OML,1.4,-154.797788339769,-213.358359991196,-228.86787969161,-170.612370125676,-252.745388394637,-274.570286447257,-165.611149329599,-225.186657372605
OML,1.4,-165.918948872399,-197.761458101645,-208.38127721246,-183.944342373018,-223.383303069612,-202.72681031121,-180.334771122147,-165.913052733028
OML,1.4,-175.775970166239,-215.040039509093,-227.41180264431,-185.639265553965,-264.500490168925,-220.748115963078,-177.734382980586,-197.069129358172
OML,1.4,-176.781359440996,-190.762295934752,-212.098307279997,-190.812986190833,-229.437890825625,-208.438506923664,-176.937029475576,-203.859057707292
OML,1.4,-194.076365927652,-250.158411021987,-222.894059264355,-203.56936947806,-261.834686225372,-239.717024021586,-197.618468665194,-220.709734737655
OML,1.4,-159.740975133033,-185.457596083997,-195.701282743443,-171.871204042222,-257.921108169168,-182.684823587408,-155.6315806395,-220.397449796767
OML,1.4,-169.284768847361,-211.862852546534,-220.980596985708,-198.017122207144,-245.633086800393,-220.880131377559,-179.142294458308,-167.856965727138
OML,1.4,-161.275610070581,-192.948840024379,-197.344141897594,-184.901221150851,-242.775512307804,-210.042145154715,-162.707194130363,-161.271521588414
OML,1.4,-164.781817834504,-177.715466910569,-205.389661212687,-185.435368440019,-217.577356221364,-183.224707177543,-171.04502341699,-163.491868250544
OML,1.4,-159.080150271052,-190.80323737443,-209.996973666379,-183.348216700122,-245.339347772137,-191.638282201299,-200.677015612157,-156.498790029208
OML,1.4,-171.313148131066,-204.015751927889,-237.455140989315,-198.479603924353,-265.606378814522,-221.653822534756,-180.706405036289,-193.758458486809
OML,1.4,-162.691656278291,-193.160804862909,-205.331459906396,-182.166577792479,-224.486190804501,-206.587138264696,-161.836133783733,-177.114923401082
OML,1.4,-167.45737257273,-246.047916655309,-201.993792155265,-188.605762372884,-226.197437020876,-236.679744784595,-166.834303052517,-294.417343610791
OML,1.4,-162.395810470276,-187.240170778453,-205.313572466948,-181.096777455127,-210.798208061734,-222.91877162189,-168.389605851475,-211.327880643397
OML,1.4,-177.625131383551,-197.177161057928,-209.004786164102,-176.956854520319,-225.321906648051,-201.890181412801,-175.842556132945,-241.908296963557
OML,1.4,-168.60334990188,-207.398674989439,-208.862125387043,-191.567196340027,-246.221444145743,-214.960005803021,-169.383399206034,-167.233813611005
OML,1.4,-162.054577756171,-184.402992679905,-212.22701265123,-174.928271912883,-288.056121225967,-212.145265468796,-169.837649268158,-244.067021842009
OML,1.4,-160.750776202862,-184.956986142834,-221.830749064423,-184.016606312194,-244.141456045754,-208.244988435813,-174.686678015078,-279.479769183346
OML,1.5,-148.295478414147,-194.542386088596,-231.077495961848,-172.24830855942,-257.628671190877,-205.451182033936,-153.592303925102,-192.677956663804
OML,1.5,-156.52950397771,-204.356320849437,-191.237873344109,-171.002026364116,-214.361641189037,-187.025844785318,-163.59543320262,-155.552087646922
OML,1.5,-165.687900647939,-190.896474722271,-201.940790842996,-181.289410811111,-218.191279241664,-204.722495946042,-168.343830845926,-164.84663018727
OML,1.5,-167.544728551596,-195.561533963095,-220.448819192322,-171.5278411692,-237.882439830551,-200.426848557188,-169.547914575576,-186.851894357072
OML,1.5,-183.978684755477,-214.678167956769,-227.685830009909,-178.90692617855,-246.940125943702,-202.544617365881,-186.689147216077,-178.82585423196
OML,1.5,-160.141533695002,-185.486929869665,-221.381559151287,-181.383260205888,-229.958337879155,-208.041504357878,-165.23828439177,-159.682566443003
OML,1.5,-151.508285675353,-183.357291311282,-223.863220252575,-169.215870825341,-269.70129474779,-207.910984688383,-166.544415433259,-150.558516993846
OML,1.5,-166.756097482416,-179.479302197938,-194.325884054793,-199.415064435189,-211.593169391094,-210.542498017603,-169.869655818041,-229.057694538787
OML,1.5,-168.098475096466,-185.823168795444,-208.416427162763,-180.681868825712,-227.801491310894,-205.354203855596,-170.421884690758,-168.956327207092
OML,1.5,-171.562472718009,-216.724995503192,-206.137065254854,-180.57903698448,-249.720929656849,-217.118920332454,-173.629530900162,-170.784012239158
OML,1.5,-168.797118928402,-222.931606451122,-200.999876234749,-190.574293173666,-246.389571379021,-276.788970334585,-185.326267385279,-171.039338982232
OML,1.5,-159.345745382409,-190.850243587575,-188.639080635458,-173.34694344757,-218.263144444355,-201.867610058598,-152.213137944547,-204.097952912933
OML,1.5,-147.884848376898,-184.921031830623,-199.209679224329,-169.978908811866,-207.016947064514,-218.187881186575,-162.52728269164,-152.143218767607
OML,1.5,-194.273187600748,-231.722699077635,-236.130453660728,-200.916954483727,-246.559375716857,-238.114083471279,-201.583368360533,-208.299373826158
OML,1.5,-156.376219101305,-171.576555619477,-231.345097198169,-184.384586361673,-234.020634083294,-215.11699321418,-162.956404584239,-180.931596801167
OML,1.5,-175.428023687223,-186.133908958456,-215.478090095082,-186.583274018421,-229.461770114814,-233.167824314417,-171.842686231435,-173.477864846563
OML,1.5,-171.396855729797,-199.381091181744,-248.707143964612,-194.587625300381,-277.015785644286,-217.442923022403,-186.058230149746,-172.968946496471
OML,1.5,-190.072897966665,-237.751405217931,-205.749374139873,-199.176917782296,-226.671775069319,-228.472508161722,-187.993861191647,-189.922788115786
OML,1.5,-163.020982129682,-196.948357293132,-205.126604118986,-189.2749977041,-241.66855663854,-220.631119920054,-167.805819310668,-189.702040098259
OML,1.5,-158.953986110511,-238.049243958407,-213.691273603961,-174.303000227201,-215.888357405616,-202.194326145332,-176.040630242247,-257.340736842202
OML,1.5,-178.190055379897,-301.990560345704,-214.86061636162,-210.019245315051,-246.18751941662,-279.993846356664,-175.166188392806,-184.028045366029
OML,1.5,-170.774968664368,-200.435976635361,-215.448589695922,-184.121908331119,-263.06963213188,-200.940197716771,-181.05654709261,-182.498108295641
OML,1.5,-184.949527774161,-200.447902979272,-228.852297219854,-200.445803159138,-247.913098595045,-224.294700657282,-192.761196528661,-185.866277226254
OML,1.5,-164.903696044027,-177.901744918388,-194.778923959583,-175.464388467267,-218.315711451002,-180.792958947965,-167.051446361206,-163.634439332664
OML,1.5,-151.906183113854,-190.440988851002,-210.472462072579,-175.39202501363,-243.317507920563,-213.866537541482,-164.570233269164,-151.312250827304
OML,1.5,-162.526350080461,-181.493482946917,-218.780923205613,-181.401483129819,-239.649063014925,-196.415912455209,-164.115525466575,-212.000404090577
OML,1.5,-142.176985723368,-163.729390153337,-196.52219829121,-163.447008888354,-206.319869080751,-175.730005667781,-152.086623175519,-237.629670594274
OML,1.5,-141.508463566977,-166.816428295171,-209.144839184659,-162.583107605076,-232.058117984079,-193.535428578507,-147.626434961579,-142.169387075942
OML,1.5,-189.03549323106,-246.14716602839,-277.339957923362,-193.454033367329,-386.211869891463,-248.272482848222,-220.482053633147,-230.560716205049
OML,1.5,-152.709118061182,-179.610579033718,-212.625907534439,-180.362976589092,-225.081328982561,-197.246004994564,-168.26628729848,-152.714258040949
OML,1.5,-144.285618448442,-151.69770327572,-199.560725379341,-175.338088677343,-213.702860418682,-183.164635432114,-149.175359537707,-143.648642924146
OML,1.5,-185.553608599028,-308.520830876266,-209.625683140748,-192.381359961015,-247.103280705205,-290.289165334413,-183.467884135326,-184.182454721508
OML,1.5,-185.015848366541,-234.628212214413,-211.112446302257,-200.931145268521,-244.827320974779,-230.632507006469,-183.570181663548,-197.916914704028
OML,1.5,-160.378902537419,-230.443324836045,-202.452961596561,-184.329134655864,-220.142281784219,-237.568053353116,-158.677662764699,-216.0436000082
OML,1.5,-153.623154507219,-180.169043600908,-220.302949983936,-172.081275880799,-242.369787918687,-185.505521425697,-167.826790137482,-154.554470880673
OML,1.5,-193.890950892586,-241.985550105473,-221.507268558253,-191.305235114731,-254.828782610294,-241.496355847562,-210.550842667893,-185.653986514356
