originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Competitive Suppression,-218.5809273,-214.7660455,-219.6354935,-190.0351849,-191.4580642,-190.582674,-235.63777,-230.3178896,-203.8385911,-176.3241705,-223.8378539,-194.3976431,-193.7323629,-187.4907998,-236.9440961,-214.7808453
Generalized Competitive Suppression,-228.3711354,-211.0440365,-226.557967,-190.889514,-189.2687027,-179.038653,-247.9194685,-226.9883368,-211.5413858,-162.8162948,-236.483379,-193.3649329,-200.5421391,-182.2978037,-264.6171251,-210.9727292
Generalized Competitive Suppression,-219.7020725,-217.0397053,-229.3012203,-189.7379987,-196.9417585,-185.4898274,-237.6301868,-233.4097125,-299.1687613,-170.8687517,-217.3875369,-194.4078143,-204.3463016,-186.0909307,-236.4945883,-217.1116664
Generalized Competitive Suppression,-221.8752295,-215.6428316,-206.2243128,-184.5674759,-183.1279233,-177.9706122,-241.1643196,-236.1489516,-172.8930393,-157.3088811,-209.3230333,-191.6112691,-190.7570275,-178.4734385,-250.4630726,-215.6353463
Generalized Competitive Suppression,-233.9286295,-216.6271775,-237.4609863,-188.2661909,-196.5186541,-184.354684,-247.3978107,-232.4195063,-210.4719883,-169.1997002,-233.1149793,-189.8955107,-213.3428467,-186.2108557,-233.3413214,-216.4916209
Generalized Competitive Suppression,-204.3011188,-198.6812982,-326.820046,-167.4372126,-163.4065423,-160.6950589,-225.5685746,-220.8638531,-322.0386629,-145.8673985,-352.4206145,-175.7435014,-171.7950906,-161.6875396,-210.7857314,-198.8095011
Generalized Competitive Suppression,-221.207964,-214.8835865,-210.7525376,-186.5998295,-195.143632,-184.0948534,-236.5664955,-232.9845582,-271.0594537,-167.3973874,-210.545567,-191.3889783,-213.9418106,-190.9485303,-262.8236193,-215.0863517
Generalized Competitive Suppression,-214.8892558,-214.1533897,-193.1154556,-174.5386139,-175.6697946,-176.319997,-237.7605715,-234.7916327,-182.8907299,-155.661855,-192.7920522,-180.4151139,-199.6609924,-176.0875298,-244.9333891,-214.3295655
Generalized Competitive Suppression,-221.8955305,-208.1661353,-216.5439344,-185.3460819,-199.8753314,-184.1571531,-239.6880572,-228.9783908,-227.0275146,-177.6297784,-237.6942276,-191.7862121,-227.127476,-189.1589789,-258.794751,-208.2961553
Generalized Competitive Suppression,-213.9723792,-210.023858,-279.4357494,-179.5331065,-180.2459921,-167.4827201,-242.2918987,-232.2128835,-260.6748248,-148.1797833,-275.3538691,-186.8757524,-184.0133152,-164.6330889,-225.1030899,-210.0552759
Generalized Competitive Suppression,-208.9005469,-207.7544911,-168.907569,-159.6557223,-176.4591121,-171.764413,-224.9412543,-225.117901,-162.2242139,-140.9449206,-172.7044712,-161.9010054,-187.5716622,-174.9043171,-240.8818795,-208.3122123
Generalized Competitive Suppression,-233.9190747,-224.5864372,-221.4921743,-181.8690592,-191.1933141,-183.3826143,-251.3291255,-242.9095881,-205.0993183,-159.7025928,-228.7397624,-187.2410158,-194.9338847,-183.7288242,-292.8872929,-224.2779493
Generalized Competitive Suppression,-214.0722663,-210.8033088,-217.7069921,-180.9280246,-222.815281,-178.5888595,-235.0872316,-229.0020285,-219.5000729,-161.7535111,-230.7661781,-184.1808723,-259.821095,-183.2043501,-232.7974461,-210.6114548
Generalized Competitive Suppression,-216.9217029,-207.6729169,-221.382097,-176.3923216,-199.191462,-176.9067299,-235.5534479,-228.73731,-242.6535303,-163.4869269,-209.2331382,-183.5272994,-233.7771778,-178.3674276,-218.5625488,-207.588128
Generalized Competitive Suppression,-209.1070745,-204.6513879,-205.149303,-170.1042275,-180.9483495,-178.117529,-230.8430108,-227.3277212,-165.9344282,-152.9915367,-206.4745888,-179.6166995,-189.2210134,-181.8503902,-212.1453538,-204.5859165
Generalized Competitive Suppression,-209.403732,-202.0876858,-211.7605773,-179.2856911,-198.7733512,-188.0208089,-226.3061377,-221.4191558,-198.3556307,-173.0373441,-218.0158369,-187.1160525,-207.6110661,-190.0528096,-224.4500025,-202.132864
Generalized Competitive Suppression,-213.0427265,-205.7337671,-196.7531843,-164.4793508,-186.1686615,-174.8819218,-236.4890744,-225.900967,-180.9045235,-153.6670027,-209.3795282,-172.9666741,-192.3144175,-174.0102439,-344.0250811,-205.700324
Generalized Competitive Suppression,-221.1018486,-214.3444965,-207.8728792,-177.6657195,-173.2703619,-172.0961694,-247.8131662,-234.873187,-170.1306007,-156.1882986,-218.9950534,-184.5378437,-186.7003412,-174.018063,-227.3319648,-214.6052466
Generalized Competitive Suppression,-216.58894,-205.4424171,-178.5847617,-170.6759279,-286.5554226,-178.693367,-221.4567438,-220.0228658,-250.3580081,-160.001062,-196.9589129,-168.9668781,-281.6594078,-182.0237018,-228.6547803,-206.0883841
Generalized Competitive Suppression,-205.1282789,-203.2947285,-192.3036655,-168.4017556,-177.4243887,-169.9248321,-226.8135797,-223.546019,-192.6289969,-154.1787074,-205.3202395,-175.1432141,-194.318883,-173.7296366,-213.4132557,-203.4467707
Generalized Competitive Suppression,-212.6591753,-204.5910654,-205.9306285,-173.6663421,-198.1832213,-170.014983,-229.1447072,-225.1066391,-226.0298246,-152.3355924,-216.2730072,-180.7620409,-210.1238587,-173.2760202,-241.4033142,-204.8036484
Generalized Competitive Suppression,-210.2123231,-199.8787628,-203.883635,-169.3807637,-184.5274841,-172.2993988,-228.4620334,-221.0705374,-250.0004796,-156.7949359,-233.678353,-177.2540721,-190.6783621,-175.5191277,-222.9392652,-199.7351102
Generalized Competitive Suppression,-225.1360897,-218.0302049,-204.7741266,-182.7654712,-185.6437832,-182.0998955,-239.8716186,-233.4919656,-175.3461698,-159.8712013,-201.6987737,-185.186039,-191.9742472,-184.7991944,-257.2804915,-218.0061049
Generalized Competitive Suppression,-220.2168999,-213.6020084,-201.2517348,-185.9715096,-203.3130569,-176.7888204,-243.3412256,-233.0855255,-193.064228,-163.0653736,-219.0366113,-192.6795309,-218.8093613,-184.7084468,-286.6686713,-213.6066303
Generalized Competitive Suppression,-214.7701601,-205.0230418,-194.9466702,-159.4265218,-196.9832896,-178.8309861,-226.9821107,-222.5068386,-169.53514,-149.7999653,-188.8531912,-163.0572118,-208.3797982,-182.3802456,-224.3961158,-204.9837996
Generalized Competitive Suppression,-207.1876122,-206.4292209,-224.3476302,-180.4626255,-172.9522993,-171.478522,-226.2383719,-225.1456333,-199.3302129,-155.6454717,-231.1114381,-184.5701866,-178.734724,-173.3440229,-217.8161236,-206.5274871
Generalized Competitive Suppression,-213.4734823,-209.2711583,-183.5014499,-173.9401122,-203.0700649,-186.0325896,-227.1670512,-225.2154066,-191.2128449,-164.8327198,-192.8361017,-175.2562185,-212.4555979,-187.1956093,-248.1280845,-209.3843593
Generalized Competitive Suppression,-226.4555244,-220.3294556,-221.4900031,-191.1806117,-179.1195537,-179.9144684,-254.007999,-242.2807509,-183.0613142,-165.6587043,-224.7581814,-199.2012818,-194.2751694,-186.9179681,-237.842431,-220.1670749
Generalized Competitive Suppression,-205.7930761,-200.1450828,-191.5501273,-166.9206698,-173.6364757,-165.8410046,-230.4841133,-220.1016952,-196.1373348,-149.0201156,-195.1406428,-171.0336744,-187.4871126,-167.8418087,-212.4403109,-199.9788943
Generalized Competitive Suppression,-220.5325006,-218.152952,-208.400353,-178.0357824,-200.8177013,-186.4686805,-234.5523926,-233.3572709,-230.8324893,-166.2869762,-200.2866537,-178.154304,-201.4599627,-184.4168897,-225.6962019,-218.1980891
Generalized Competitive Suppression,-216.0929728,-211.0706755,-184.7514338,-171.993608,-177.4782169,-173.2844029,-236.1712679,-230.6791562,-194.0750259,-152.8104185,-193.0810991,-177.83231,-199.2944187,-175.5897408,-236.4016749,-211.2583526
Generalized Competitive Suppression,-215.3445676,-210.4001179,-243.1282638,-179.7850047,-183.1718864,-176.911861,-233.9668345,-229.5514261,-215.3941926,-158.7832275,-245.1515147,-185.3620836,-192.3506304,-180.0029169,-225.3002563,-210.5947752
Generalized Competitive Suppression,-217.8703756,-215.0469339,-212.6121768,-184.2694605,-205.0912466,-185.5548651,-243.0023524,-235.4562952,-221.9927713,-171.5213666,-211.7359977,-189.6665885,-206.5750576,-186.3820844,-231.8723305,-215.0980393
Generalized Competitive Suppression,-212.7310995,-205.2481497,-254.8306012,-177.7427997,-187.8584357,-176.6936184,-233.2688668,-226.5470933,-252.0973077,-160.4174755,-250.7539062,-185.1497151,-208.4640643,-178.5632747,-221.384574,-205.3891818
Generalized Competitive Suppression,-225.9352775,-215.2210925,-212.1439275,-178.7510731,-180.7525738,-172.6396923,-247.2002974,-233.7812373,-164.9574809,-147.3105564,-225.7903495,-184.1238502,-190.6221277,-172.3996896,-265.5542991,-215.2115129
Generalized Competitive Suppression,-226.8695528,-221.007396,-202.8152616,-193.8679893,-191.7044119,-185.7140829,-242.3250884,-237.6720999,-306.9947824,-168.5961663,-200.2297241,-196.0484891,-205.5533073,-193.9274079,-244.6182983,-221.1255794
Generalized Competitive Suppression,-209.5830581,-208.0360161,-211.0346934,-182.3748544,-189.0956703,-174.7461516,-230.3157215,-229.5095698,-164.9314391,-159.0415568,-225.8117989,-191.2544368,-197.3705716,-177.407522,-240.6713979,-208.2994999
Generalized Competitive Suppression,-238.6680392,-211.1157297,-239.6028923,-183.3743552,-188.7591506,-178.8134144,-247.6493121,-232.8810639,-194.0591287,-164.7002683,-234.9410547,-192.1925144,-216.0601285,-181.5258182,-238.5109887,-211.0964886
Generalized Competitive Suppression,-214.379741,-209.6741477,-209.5432372,-180.648132,-180.5274731,-178.4060407,-235.6405522,-228.6894373,-193.4683627,-165.3045008,-222.0913738,-185.3282313,-195.7152344,-182.3908018,-228.1364231,-209.7524556
Generalized Competitive Suppression,-201.3619815,-202.0304105,-309.4841291,-186.3495246,-171.2573481,-167.2831638,-226.1536678,-224.4029852,-264.175776,-166.7700849,-311.9931772,-193.1505774,-171.38334,-166.7634788,-226.5707225,-202.3362923
Generalized Direct Suppression,-177.0798954,-171.0691087,-168.2087448,-128.3656676,-204.3238888,-191.0538812,-194.3143389,-190.2395712,-370.922674,-181.0988343,-130.1092144,-109.4473553,-198.9602223,-171.3380258,-216.2188453,-171.0691349
Generalized Direct Suppression,-175.5794679,-167.7544286,-158.8752214,-128.1773047,-195.5260741,-185.2582441,-189.6025487,-183.0958981,-241.969258,-173.8849063,-161.8674087,-120.6896951,-175.0098728,-159.4753619,-302.0733116,-167.7492722
Generalized Direct Suppression,-170.8096974,-163.6963171,-160.6407143,-116.8270198,-190.7416028,-185.1604712,-189.8570646,-186.6870096,-234.5508071,-165.7413701,-136.0952132,-118.0769345,-171.0098903,-158.4855351,-211.7938975,-164.0378177
Generalized Direct Suppression,-192.8136415,-174.4428921,-153.8692681,-132.3391705,-191.2686886,-187.9008794,-218.1459677,-198.0890854,-235.6908733,-171.6575151,-147.1537624,-137.1284213,-185.9887024,-167.9417993,-265.5420002,-174.4600217
Generalized Direct Suppression,-174.301033,-163.0149668,-155.1059637,-113.7488802,-188.187936,-178.9210989,-188.9758715,-181.513264,-214.1183783,-164.2711258,-130.3759235,-104.9393413,-178.4405461,-154.8058031,-176.6857782,-163.0145896
Generalized Direct Suppression,-174.0017974,-171.6474767,-197.6508745,-123.0740529,-195.988535,-190.4117646,-188.6224625,-187.3894096,-214.2115831,-173.2935122,-189.2225787,-117.07422,-171.4317068,-166.4526361,-305.0350224,-171.9892369
Generalized Direct Suppression,-172.2972829,-168.1767373,-157.8737915,-112.6343191,-182.2153561,-178.9933176,-192.6211916,-188.9811483,-215.7369228,-160.8523164,-129.6676667,-113.3080604,-169.9746784,-160.6292262,-176.1735246,-168.1551707
Generalized Direct Suppression,-170.1985368,-164.5143836,-125.3874001,-118.8523732,-191.6859911,-186.506799,-187.5071096,-184.806368,-184.6622338,-171.6593926,-119.1706155,-117.6450396,-165.8955077,-159.0304647,-205.7431315,-164.5256586
Generalized Direct Suppression,-178.2759742,-172.0270453,-159.2284603,-120.7503211,-194.5624172,-189.5507461,-190.1315405,-188.2756128,-217.1043517,-171.5554569,-101.2639679,-111.1880506,-178.4111422,-169.7380782,-214.7771625,-172.0274045
Generalized Direct Suppression,-163.7915425,-163.0425761,-151.8140361,-121.086908,-183.5095214,-178.8905243,-181.2727822,-178.5985942,-210.158068,-166.8205512,-161.8866504,-111.9134694,-157.9507294,-153.3443122,-317.199012,-163.3530061
Generalized Direct Suppression,-174.5693446,-161.5779407,-138.3367389,-121.4018832,-185.9555242,-184.903574,-211.8826761,-182.8694984,-208.1281843,-172.1391186,-146.1806478,-122.6035245,-173.1353575,-155.8686685,-226.3966036,-161.6536357
Generalized Direct Suppression,-178.8470609,-169.6908746,-303.6231184,-116.3333423,-181.7976708,-176.9312675,-202.1390162,-193.5507919,-214.1087236,-162.6443686,-177.8493995,-121.0410364,-183.0572174,-163.2634528,-217.8143705,-169.7321611
Generalized Direct Suppression,-172.9941287,-168.1680518,-149.4236475,-128.9033208,-193.0608825,-189.0062913,-193.1848155,-185.6257525,-206.9315347,-176.1362725,-144.36779,-126.2506595,-168.4622248,-162.0893771,-175.235144,-168.4246277
Generalized Direct Suppression,-186.0212207,-171.3027771,-134.5003556,-118.9995245,-198.9360676,-188.6545028,-200.4352763,-190.6946707,-198.9536698,-168.7165044,-143.8455908,-113.4387418,-183.9674102,-166.3364661,-348.7943333,-171.2982726
Generalized Direct Suppression,-173.6503218,-169.6947686,-145.1223434,-128.2296012,-193.2739499,-188.1972635,-186.7242576,-184.2118774,-293.3316049,-172.4154074,-136.5511554,-120.9403435,-169.1527113,-164.0624986,-267.5311115,-169.697059
Generalized Direct Suppression,-176.9309586,-172.0460431,-163.4647746,-129.5984351,-193.0573479,-188.5789366,-201.1492778,-193.7138982,-388.2854855,-177.4416124,-137.7078368,-126.998264,-171.8149008,-166.2186969,-211.6095785,-172.0419968
Generalized Direct Suppression,-182.992345,-171.2419915,-146.4788414,-121.1037411,-189.0453409,-180.9599223,-199.577231,-189.2943729,-425.4299398,-163.1045901,-130.4771272,-116.0125241,-180.4491018,-165.0926219,-287.8090186,-171.2436574
Generalized Direct Suppression,-175.6666102,-166.2514164,-140.3195154,-117.6031074,-192.2048815,-183.4320734,-195.5329203,-186.2630336,-177.6222307,-162.4599063,-123.8124973,-113.5231584,-183.0214028,-165.3512086,-178.3155389,-166.2548967
Generalized Direct Suppression,-163.4694962,-159.5482533,-160.3111445,-120.0904726,-183.1177772,-181.0918401,-191.4126313,-182.5856994,-191.9261141,-171.1599686,-141.6448676,-122.614824,-164.0567635,-155.9990961,-168.830803,-159.8528603
Generalized Direct Suppression,-184.5195367,-161.0817209,-167.5516233,-116.805468,-191.0185491,-179.5717057,-202.8309237,-184.0668138,-187.4730246,-164.8331199,-134.8038283,-113.7845484,-188.484292,-156.9796324,-221.2011089,-161.0834369
Generalized Direct Suppression,-162.932537,-157.4788198,-171.1866884,-117.3394874,-185.8363684,-182.451016,-181.7001919,-176.2505308,-265.8552255,-174.7333394,-135.0937493,-110.5122348,-164.9478382,-153.8083968,-256.7646088,-157.4667644
Generalized Direct Suppression,-167.3423569,-160.3231364,-183.7908183,-115.9936795,-186.1208494,-180.3693808,-182.444611,-179.6593184,-232.4373064,-168.5545456,-216.7306413,-106.6766006,-168.4575451,-156.1363721,-350.954708,-160.3136576
Generalized Direct Suppression,-187.267017,-170.2182932,-151.6424945,-130.7619363,-188.6022251,-179.8651281,-208.8802651,-190.4909715,-370.3236487,-162.292969,-139.8368129,-130.1722287,-174.644105,-163.270448,-215.8097446,-170.1859516
Generalized Direct Suppression,-162.6212528,-161.204334,-112.4419166,-113.1937876,-189.0588383,-182.6482204,-186.6705368,-182.6397958,-189.9956391,-161.6428883,-114.4284487,-107.769021,-163.2100925,-156.3544568,-198.1369482,-161.3427787
Generalized Direct Suppression,-164.0420169,-161.7339312,-138.7909566,-121.7492056,-195.7192291,-183.6946569,-187.8959823,-185.1727761,-221.2293043,-170.9716031,-116.2218804,-117.9920858,-183.9202384,-159.9693206,-221.8577631,-161.8190561
Generalized Direct Suppression,-168.4469947,-162.0176966,-122.1656491,-110.7217505,-198.0495661,-186.1368367,-184.6256882,-182.1392936,-197.6214137,-169.0270384,-115.8758776,-111.7496636,-168.6179169,-155.8446277,-207.5823211,-162.1319615
Generalized Direct Suppression,-168.8751452,-161.5531052,-169.2290042,-114.0491459,-188.3948263,-180.0804836,-183.7415899,-180.0519609,-197.6435484,-166.0838557,-124.5022517,-110.2384687,-170.1933043,-155.4707873,-214.4983787,-161.6037662
Generalized Direct Suppression,-175.9677943,-168.8240501,-147.0088214,-131.4093017,-195.7525878,-190.4259737,-187.0691065,-184.1077391,-197.7235396,-178.9729604,-121.8322477,-121.078488,-177.7795856,-165.8344935,-212.2176799,-168.8128123
Generalized Direct Suppression,-177.5204679,-167.0047281,-153.5364692,-128.5423785,-197.6613108,-182.8192371,-195.1077522,-184.8191637,-248.0564579,-171.9583662,-138.6451306,-123.5562509,-182.497745,-163.4258463,-192.7648223,-167.5244292
Generalized Direct Suppression,-174.5029477,-163.3981858,-172.2421576,-117.034657,-194.7678525,-187.7280467,-186.478819,-180.9448002,-224.4026383,-171.3214546,-133.3647787,-106.9742443,-173.582922,-162.4556545,-178.9174568,-163.3709482
Generalized Direct Suppression,-176.6358369,-165.1284542,-205.1787636,-128.1165083,-192.1772785,-183.8394429,-196.2045934,-183.4267279,-246.0560119,-172.1125064,-181.2369279,-124.0079512,-171.3302849,-158.7332596,-175.7882485,-165.4688697
Generalized Direct Suppression,-193.9132761,-171.4667151,-131.0588569,-127.9745384,-219.3476034,-189.7427276,-193.6099477,-189.7298989,-203.7070015,-171.8035257,-94.04529128,-123.8976025,-206.004135,-170.5947792,-227.5743014,-171.4481723
Generalized Direct Suppression,-173.030618,-166.5379913,-137.3224737,-122.8344937,-189.5925909,-185.9067698,-187.3483469,-184.536576,-200.470737,-171.6955534,-152.1115989,-114.5875149,-175.7095276,-163.3030442,-285.4184106,-166.706052
Generalized Direct Suppression,-178.3612246,-175.1575603,-145.0121752,-126.2217382,-184.3435791,-183.1662185,-197.8479731,-194.0348177,-222.0396898,-168.2944801,-156.3370653,-125.9376542,-177.8478143,-166.9903194,-206.1398025,-175.4854172
Generalized Direct Suppression,-172.8300893,-169.8945977,-150.6627016,-122.3813382,-189.602622,-186.5483225,-189.2978531,-186.5777635,-210.498972,-170.2336981,-138.1517373,-113.9780618,-173.7689114,-166.2219535,-174.1570326,-169.8937957
Generalized Direct Suppression,-185.3367635,-173.3120364,-134.2701344,-126.5703903,-205.3760964,-182.8864259,-201.6164932,-190.4380541,-208.9876514,-163.740653,-120.3278424,-120.8925347,-191.4407097,-165.9065411,-242.5270537,-173.3026792
Generalized Direct Suppression,-177.9042366,-167.881945,-155.5687575,-132.4205233,-207.7613344,-195.5316274,-189.2977006,-182.8222863,-213.3995625,-182.1494364,-128.5095987,-123.0786372,-177.6059142,-167.3664743,-244.2618674,-167.8743204
Generalized Direct Suppression,-166.4926686,-162.5727143,-149.0214183,-117.4449936,-184.1279313,-179.8072776,-184.0980197,-180.5746538,-241.6474937,-169.0296603,-110.9441713,-108.218206,-164.2805473,-156.4070249,-225.2875854,-162.6271464
Generalized Direct Suppression,-180.925612,-173.5990357,-142.665478,-127.2038561,-201.0864613,-194.2618334,-197.9389858,-192.5184908,-201.3155,-178.0538799,-133.124559,-123.9361962,-184.6035257,-170.8690904,-228.8336524,-173.603321
Generalized Direct Suppression,-178.411323,-174.4711706,-168.9291218,-134.1509746,-194.2335625,-188.8433389,-191.4785875,-187.6220953,-385.4310494,-177.8231985,-139.3486003,-123.9885735,-177.0612232,-166.3309882,-238.3686888,-174.0775365
Generalized Direct Suppression,-191.4219989,-174.8158226,-128.4464381,-121.2225265,-201.9231129,-191.1944215,-205.7205562,-194.3789006,-200.1129815,-170.4996881,-135.2454261,-119.7175964,-191.1900889,-172.0069903,-271.4319427,-174.8160749
Generalized Direct Suppression,-170.6884535,-163.1495668,-117.1142341,-117.0757006,-189.6908075,-186.5194257,-187.1712349,-184.014402,-226.0388384,-170.1741742,-108.7328743,-115.1449127,-169.7793237,-159.8563122,-240.7846442,-163.2775148
Generalized Direct Suppression,-178.5867621,-172.8803922,-179.4983494,-133.6983044,-199.2965755,-194.9743287,-195.3462469,-188.6484535,-282.4666602,-182.5168098,-159.9894145,-130.1791237,-176.4672134,-171.5439819,-179.7429845,-172.8344789
Generalized Direct Suppression,-175.034156,-173.1609012,-141.320399,-129.9053646,-187.2677987,-182.2707477,-194.8007355,-190.4938315,-176.7239765,-166.8425211,-126.9043409,-127.0840152,-173.9781547,-165.9224089,-227.1666802,-173.9860312
Generalized Direct Suppression,-170.5613285,-162.425935,-156.6223406,-118.3205555,-193.919421,-189.3318464,-188.0399278,-182.8098198,-198.8929821,-175.5197894,-141.8641801,-110.2326401,-169.1020222,-160.6869117,-175.5991158,-162.468038
Generalized Direct Suppression,-176.9165127,-166.7670438,-136.2869174,-115.2675738,-188.2868897,-182.6754505,-191.282732,-187.3262915,-241.6959399,-165.9259964,-119.1964967,-114.687606,-182.8475055,-160.4072683,-180.1340915,-166.7674812
Generalized Direct Suppression,-199.6877213,-172.9969476,-382.480688,-126.89116,-191.9803964,-188.8383101,-211.1825787,-190.1477694,-199.7287015,-176.2979664,-170.646819,-117.243715,-189.3850673,-171.2676245,-235.14073,-172.9913399
Generalized Direct Suppression,-173.4335812,-171.5365604,-120.0507842,-123.1820908,-188.3290577,-184.6892893,-191.9709634,-190.1133109,-174.6865636,-162.0489108,-138.9601459,-120.1740644,-163.2134647,-162.0948051,-256.4511321,-171.687201
Generalized Direct Suppression,-174.2596326,-170.1935207,-159.3676252,-124.264417,-190.9973942,-185.508262,-192.0819928,-189.8475621,-208.2928394,-169.1147466,-140.7572142,-117.9039672,-173.6001265,-167.6804067,-174.3411706,-170.1845367
Generalized Direct Suppression,-171.5267331,-167.0951363,-136.2929168,-121.8601297,-196.1985345,-186.5867312,-193.5547777,-186.311661,-201.4865988,-166.4687456,-126.578678,-122.6057484,-167.6995814,-162.5899344,-242.9050068,-167.3701303
Generalized Direct Suppression,-189.3002362,-173.7322003,-160.3894255,-128.7267625,-202.0181236,-191.1678743,-193.4718847,-188.3444947,-218.1527053,-172.8480156,-120.3619856,-121.8978365,-193.5026772,-170.229085,-209.2849427,-173.6977215
GML,-178.8451558,-161.3499693,-117.2232082,-96.40914182,-189.3682383,-170.3449608,-199.334247,-187.6777308,-200.1415576,-147.9469201,-132.4226919,-113.1789564,-186.2972266,-150.2786854,-550.7470484,-161.3215507
GML,-172.1498014,-159.9912368,-129.2170656,-108.4164563,-166.6126256,-167.3625121,-195.0464312,-186.2049778,-198.3799221,-153.1443237,-157.552069,-119.7059253,-152.1618801,-145.8019291,-220.3356102,-159.9972209
GML,-162.6386096,-159.4611248,-163.3175048,-119.0730754,-180.3912759,-180.4515569,-188.9054638,-184.9641555,-240.0675533,-170.3230083,-184.2349247,-128.1534246,-161.2038757,-150.9810417,-210.9012251,-159.5639156
GML,-158.7269051,-154.6682042,-116.2542383,-110.3655603,-184.7709613,-176.6414791,-187.5420992,-184.5924111,-285.6295543,-163.5464506,-124.5072363,-124.1071439,-159.9554755,-147.11683,-159.8366261,-154.7687705
GML,-161.3073158,-158.6141497,-146.6532622,-106.5205095,-181.2671095,-178.4052145,-191.4165207,-188.3362269,-216.207622,-161.5648347,-161.9170857,-123.4813945,-154.9497769,-150.9967827,-163.1888756,-158.6707076
GML,-169.3339575,-165.156184,-118.1134509,-103.3596492,-185.0215492,-177.1436859,-201.6031146,-196.5393463,-164.647852,-154.6220038,-151.9957995,-121.4664293,-163.0432019,-156.3915891,-171.6787074,-165.1409075
GML,-171.4938474,-166.7907651,-180.6406598,-117.1345084,-188.9654487,-183.2173404,-197.3211729,-190.0671531,-214.4974644,-167.8033583,-185.9046601,-124.3862537,-166.7131116,-159.489218,-234.6812879,-166.789291
GML,-165.0023565,-162.4660406,-157.7749147,-116.7885641,-174.6513936,-175.9011795,-187.2018207,-184.0521536,-321.1526746,-162.9103707,-181.3175205,-120.890942,-153.3738285,-151.6812025,-224.9683253,-162.5559551
GML,-160.0162856,-159.5518755,-124.0073472,-116.9887388,-178.624499,-175.2664654,-193.3314315,-188.1758912,-258.4642906,-161.8349706,-160.0649514,-127.8417141,-155.1642204,-151.8817207,-164.8083115,-159.6485439
GML,-162.9875912,-159.96503,-168.6482571,-103.8669106,-188.7096929,-175.3184659,-193.2669867,-187.5924506,-212.3534929,-160.0499301,-170.3331561,-115.8542819,-184.8075902,-152.0749803,-182.5314564,-159.9622855
GML,-169.5346032,-161.6198227,-161.4852924,-122.2120776,-183.9030769,-179.5283362,-193.7133404,-187.5008095,-179.5288812,-166.7350441,-176.197591,-132.337217,-169.0648837,-156.0715037,-176.0674803,-161.6635412
GML,-174.8880604,-169.7526547,-144.7820228,-117.1507254,-181.3568713,-182.3617746,-199.5092454,-195.3319219,-223.7163467,-164.1104984,-187.4847189,-127.0427278,-169.4378575,-163.8330765,-176.8762652,-169.6986413
GML,-171.8996316,-166.3117526,-160.8196345,-123.0370026,-189.6472697,-182.1840164,-196.3253558,-190.5024115,-253.4988332,-169.5016794,-145.7225039,-132.3199263,-170.5427517,-159.3565476,-171.9786283,-166.324723
GML,-168.0898669,-159.2898535,-148.4126672,-117.8392724,-188.2113352,-179.8059106,-203.0478409,-187.6714842,-195.8935054,-171.07859,-245.4198798,-130.6317428,-164.6108861,-152.6657363,-305.8134928,-159.2830258
GML,-155.6074281,-153.8119976,-143.9433861,-116.652563,-188.9695772,-184.6824254,-183.8429464,-180.6181748,-188.1720564,-174.7883033,-153.8888705,-128.1812459,-160.4306474,-153.0925817,-157.3788319,-153.8572943
GML,-163.2638164,-159.1186071,-151.0753421,-118.1134391,-199.1757801,-175.7293453,-194.1781065,-189.3609799,-185.4570984,-161.4551569,-148.9683333,-131.4207725,-181.8279263,-150.334245,-254.6013787,-159.1804264
GML,-171.1197975,-165.6073883,-108.4449326,-108.6403463,-188.2729604,-178.1266342,-194.8120977,-192.0683203,-193.038999,-158.4173058,-116.7150395,-120.7658914,-168.8260894,-156.6940493,-217.4550625,-165.5899789
GML,-176.7793941,-161.3677465,-209.0362885,-123.6148253,-180.5023473,-173.413551,-193.294621,-187.2908895,-204.2541978,-160.8476239,-204.0370211,-132.165545,-165.156983,-150.8281717,-226.6627085,-161.3907286
GML,-172.8288644,-167.1626474,-129.3524671,-125.4496681,-177.9365622,-174.4185248,-205.3457528,-194.9816762,-177.0674838,-159.1012151,-164.4544323,-138.1429469,-161.4345273,-152.9181283,-231.6836342,-167.8636358
GML,-174.0495327,-163.8821414,-126.0967365,-112.9223671,-190.41889,-184.0051268,-208.9565749,-194.2028559,-173.9882159,-164.5482129,-187.9012951,-129.2547422,-169.2983982,-157.2292596,-270.1068025,-163.9039849
GML,-164.8361318,-157.3614,-131.6262609,-108.6127351,-193.5255349,-183.4316944,-193.9967058,-183.986808,-222.0716372,-172.2097828,-125.0440433,-115.1686397,-167.5236881,-153.2011473,-164.7403757,-157.3919879
GML,-180.4435187,-171.1400232,-133.965644,-122.4870514,-186.268053,-180.7173133,-204.7086789,-195.9121743,-179.4872055,-162.6497458,-151.2710952,-130.476223,-180.6626156,-164.7080983,-205.9286854,-171.1356305
GML,-168.6925498,-164.1737936,-169.405359,-125.5111767,-189.5061254,-183.4697388,-195.8857681,-189.5448976,-211.3130629,-173.2664166,-167.4709364,-131.6019778,-168.2773233,-159.0086165,-328.5446729,-164.1630738
